# started on Tue Sep  8 09:30:34 2026

13.520632059,27107,,dTLB-load-misses,249546912,100.00,0.01,of all dTLB cache accesses
13.520632059,5400563,,L1-dcache-load-misses,249546912,100.00,,
13.771009582,814021247,,cycles,249280672,100.00,,
13.771009582,3695984307,,instructions,249280672,100.00,4.54,insn per cycle
13.771009582,616910990,,dTLB-loads,249280672,100.00,,
13.771009582,39331,,dTLB-load-misses,249280672,100.00,0.01,of all dTLB cache accesses
13.771009582,11041018,,L1-dcache-load-misses,249280672,100.00,,
14.021448447,118863676,,cycles,36410752,100.00,,
14.021448447,167399139,,instructions,36410752,100.00,1.41,insn per cycle
14.021448447,44021613,,dTLB-loads,36410752,100.00,,
14.021448447,280037,,dTLB-load-misses,36410752,100.00,0.64,of all dTLB cache accesses
14.021448447,2085888,,L1-dcache-load-misses,36410752,100.00,,
